recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon,valor_6m_aprox,tasa_quejas_por_pedido,promocion_vs_distancia,marca_principal_Kobe Sushi,marca_principal_Noe Sushi Bar,marca_principal_Nubori Experience
106,12,16.48,722.61,69.0,0.58,0,21.0,1,0,197.76,0.0,0.02748815165876777,True,False,False
71,4,47.3,486.86,55.0,0.31,0,5.3,0,0,189.2,0.0,0.057407407407407414,False,True,False
77,8,77.21,1859.86,40.0,0.53,0,4.6,0,1,617.68,0.0,0.11276595744680853,False,False,True
54,7,33.91,589.96,54.0,0.41,0,6.8,0,0,237.36999999999998,0.0,0.059420289855072465,False,True,False
21,12,45.04,1830.26,46.0,0.12,0,7.5,0,0,540.48,0.0,0.015789473684210527,False,True,False
111,6,21.56,407.91,48.0,0.43,0,4.5,0,0,129.35999999999999,0.0,0.09347826086956522,True,False,False
96,9,37.48,1152.31,53.0,0.58,0,1.6,1,0,337.32,0.0,0.34117647058823525,False,True,False
75,5,67.24,1111.22,62.0,0.2,0,2.1,0,1,336.2,0.0,0.09090909090909091,False,False,True
14,7,18.97,514.55,50.0,0.38,0,0.5,0,1,132.79,0.0,0.6333333333333334,True,False,False
75,4,25.5,343.49,47.0,0.43,0,10.0,0,0,102.0,0.0,0.04257425742574258,False,True,False
2,7,46.99,992.51,42.0,0.53,0,14.2,0,0,328.93,0.0,0.03706293706293707,False,False,True
98,9,43.48,750.28,40.0,0.53,0,0.7,1,0,391.32,0.0,0.6625000000000001,False,True,False
61,3,23.37,120.19,29.0,0.18,1,8.2,1,0,70.11,0.25,0.02168674698795181,False,True,False
108,5,38.2,743.76,39.0,0.5,0,11.3,1,0,191.0,0.0,0.043859649122807015,False,True,False
111,4,17.16,232.46,38.0,0.51,0,5.9,1,0,68.64,0.0,0.085,True,False,False
17,5,12.29,235.35,47.0,0.2,0,0.6,0,1,61.449999999999996,0.0,0.28571428571428575,True,False,False
78,9,51.43,700.39,66.0,0.25,0,7.8,0,1,462.87,0.0,0.03164556962025317,False,False,True
89,9,80.84,2680.6,45.0,0.06,0,0.5,0,1,727.5600000000001,0.0,0.1,False,False,True
48,2,69.81,378.51,72.0,0.08,0,14.6,0,0,139.62,0.0,0.0054421768707483,False,False,True
91,5,57.44,945.03,48.0,0.85,1,2.3,1,1,287.2,0.16666666666666666,0.3541666666666667,False,False,True
8,8,54.95,855.2,24.0,0.33,0,7.4,0,1,439.6,0.0,0.044000000000000004,False,True,False
56,7,46.8,765.25,39.0,0.19,0,19.2,1,0,327.59999999999997,0.0,0.009844559585492227,False,True,False
17,10,25.52,949.6,40.0,0.14,0,26.6,0,0,255.2,0.0,0.0052434456928838954,False,False,False
69,8,50.31,963.41,58.0,0.37,2,13.1,0,0,402.48,0.2222222222222222,0.02803030303030303,False,True,False
12,11,64.77,2527.37,41.0,0.37,0,1.0,0,1,712.4699999999999,0.0,0.3363636363636363,False,True,False
38,7,13.79,178.7,38.0,0.1,0,8.6,0,0,96.53,0.0,0.01149425287356322,False,False,False
18,13,55.37,1298.95,26.0,0.25,0,3.2,0,0,719.81,0.0,0.07575757575757575,False,False,True
26,9,13.51,423.27,33.0,0.22,0,0.5,0,1,121.59,0.0,0.3666666666666667,True,False,False
95,4,23.25,246.78,31.0,0.55,1,2.1,0,0,93.0,0.2,0.25,True,False,False
37,4,17.54,127.11,20.0,0.28,1,4.5,0,0,70.16,0.2,0.060869565217391314,True,False,False
70,9,13.99,218.06,20.0,0.6,0,3.8,0,1,125.91,0.0,0.15384615384615385,False,True,False
41,3,15.67,112.98,33.0,0.61,0,10.9,0,1,47.01,0.0,0.05545454545454545,True,False,False
79,5,52.52,1012.51,26.0,0.69,0,2.6,0,0,262.6,0.0,0.25555555555555554,False,True,False
42,5,39.08,722.77,48.0,0.5,0,1.9,0,0,195.39999999999998,0.0,0.25,False,True,False
113,6,19.27,276.32,67.0,0.07,0,14.3,0,0,115.62,0.0,0.004861111111111111,True,False,False
90,7,40.2,595.69,34.0,0.2,0,3.6,0,1,281.40000000000003,0.0,0.05405405405405406,False,True,False
115,5,11.62,103.45,65.0,0.36,0,12.8,1,1,58.099999999999994,0.0,0.027906976744186046,True,False,False
76,8,22.26,533.18,50.0,0.32,0,1.1,0,1,178.08,0.0,0.2666666666666666,True,False,False
41,8,60.59,997.75,63.0,0.13,2,1.9,1,0,484.72,0.2222222222222222,0.065,False,False,True
47,7,13.15,334.9,57.0,0.3,0,17.4,0,0,92.05,0.0,0.017142857142857144,True,False,False
14,4,15.47,102.85,24.0,0.38,1,0.8,0,0,61.88,0.2,0.4222222222222222,True,False,False
1,7,56.02,676.19,34.0,0.24,0,7.0,0,1,392.14000000000004,0.0,0.033802816901408454,False,True,False
17,5,37.41,337.0,30.0,0.11,0,3.7,1,0,187.04999999999998,0.0,0.02894736842105263,False,False,False
97,6,25.58,263.64,53.0,0.55,0,2.4,1,0,153.48,0.0,0.22000000000000003,True,False,False
55,5,27.38,501.39,22.0,0.25,0,12.4,0,1,136.9,0.0,0.02,False,True,False
93,6,23.52,427.85,55.0,0.35,1,12.8,0,0,141.12,0.14285714285714285,0.02713178294573643,True,False,False
53,7,18.33,346.6,65.0,0.68,0,1.6,0,0,128.31,0.0,0.39999999999999997,True,False,False
118,4,30.4,440.1,37.0,0.2,0,10.0,0,1,121.6,0.0,0.019801980198019802,False,True,False
109,6,32.28,540.33,40.0,0.21,0,15.1,1,0,193.68,0.0,0.01381578947368421,False,True,False
31,4,64.99,1014.95,74.0,0.46,0,9.1,0,1,259.96,0.0,0.05,False,True,False
62,3,39.41,210.26,36.0,0.21,0,7.4,0,1,118.22999999999999,0.0,0.028,False,True,False
8,6,66.71,1093.71,60.0,0.2,0,25.6,0,0,400.26,0.0,0.007782101167315174,False,False,True
30,9,42.7,1504.51,53.0,0.36,0,1.1,0,0,384.3,0.0,0.29999999999999993,False,True,False
77,5,20.5,169.58,26.0,0.18,0,2.7,0,1,102.5,0.0,0.06428571428571428,True,False,False
80,5,23.4,405.61,46.0,0.32,0,2.2,0,1,117.0,0.0,0.13913043478260867,False,False,False
66,7,17.81,417.13,61.0,0.5,0,1.8,0,1,124.66999999999999,0.0,0.2631578947368421,True,False,False
45,1,47.4,173.14,23.0,0.53,1,4.1,0,0,47.4,0.5,0.12619047619047621,False,True,False
18,5,17.53,317.14,56.0,0.08,0,0.5,0,1,87.65,0.0,0.13333333333333333,True,False,False
99,4,15.0,187.49,55.0,0.25,0,0.5,0,1,60.0,0.0,0.4166666666666667,True,False,False
45,5,65.45,627.0,28.0,0.29,1,0.5,0,0,327.25,0.16666666666666666,0.48333333333333334,False,False,True
19,5,53.99,461.58,42.0,0.17,1,7.3,0,0,269.95,0.16666666666666666,0.022972972972972978,False,False,True
77,8,26.24,680.89,39.0,0.18,0,2.6,1,0,209.92,0.0,0.06666666666666667,False,True,False
115,7,35.38,587.94,54.0,0.27,0,9.7,1,0,247.66000000000003,0.0,0.02755102040816327,False,True,False
68,7,17.47,483.51,26.0,0.19,1,4.3,1,0,122.28999999999999,0.125,0.04318181818181819,True,False,False
83,5,18.36,159.87,34.0,0.57,1,1.0,0,0,91.8,0.16666666666666666,0.5181818181818181,True,False,False
50,6,22.34,438.19,65.0,0.18,0,26.5,0,0,134.04,0.0,0.006766917293233082,True,False,False
25,5,23.86,398.78,44.0,0.38,0,8.1,0,1,119.3,0.0,0.04634146341463415,False,True,False
38,11,35.18,855.82,49.0,0.5,0,2.6,0,1,386.98,0.0,0.18518518518518517,False,True,False
115,6,54.84,1281.85,68.0,0.23,0,5.1,0,0,329.04,0.0,0.04423076923076924,False,True,False
95,7,20.19,450.7,48.0,0.08,2,5.0,0,1,141.33,0.25,0.01568627450980392,True,False,False
36,12,60.11,2290.64,45.0,0.28,0,3.6,0,1,721.3199999999999,0.0,0.07567567567567568,False,False,True
68,3,45.83,362.1,56.0,0.18,0,5.9,0,0,137.49,0.0,0.03,False,True,False
56,3,47.43,284.12,34.0,0.17,0,2.8,0,1,142.29,0.0,0.05862068965517242,False,True,False
39,4,37.46,393.18,35.0,0.56,0,7.3,0,1,149.84,0.0,0.0756756756756757,False,True,False
63,7,34.45,737.82,36.0,0.09,1,4.5,0,1,241.15000000000003,0.125,0.01956521739130435,False,True,False
7,7,15.39,164.67,25.0,0.42,0,3.2,1,0,107.73,0.0,0.12727272727272726,True,False,False
119,5,13.59,169.91,27.0,0.22,0,3.3,0,0,67.95,0.0,0.06470588235294118,True,False,False
58,4,26.49,357.09,56.0,0.45,2,3.9,1,0,105.96,0.4,0.1125,False,False,False
80,9,23.54,779.65,58.0,0.26,0,7.3,0,0,211.85999999999999,0.0,0.03513513513513514,True,False,False
59,4,19.56,259.05,64.0,0.26,2,1.8,1,0,78.24,0.4,0.13684210526315788,True,False,False
48,7,19.12,465.26,48.0,0.42,2,1.1,0,1,133.84,0.25,0.3499999999999999,True,False,False
5,6,11.81,246.44,52.0,0.37,0,1.0,1,0,70.86,0.0,0.3363636363636363,True,False,False
111,4,68.46,544.79,44.0,0.23,0,8.6,0,0,273.84,0.0,0.026436781609195405,False,False,True
87,6,45.55,1086.0,33.0,0.39,1,4.4,0,1,273.29999999999995,0.14285714285714285,0.08666666666666667,False,True,False
36,6,55.87,738.07,24.0,0.45,0,20.0,0,0,335.21999999999997,0.0,0.022388059701492536,False,True,False
96,4,17.89,249.0,52.0,0.15,0,1.9,0,0,71.56,0.0,0.075,True,False,False
88,4,40.11,293.33,40.0,0.46,2,0.5,1,0,160.44,0.4,0.7666666666666667,False,True,False
25,6,54.64,850.82,37.0,0.35,0,0.8,0,0,327.84000000000003,0.0,0.38888888888888884,False,True,False
45,7,19.29,397.22,41.0,0.14,2,15.5,0,1,135.03,0.25,0.008974358974358975,True,False,False
92,6,24.53,588.71,48.0,0.22,0,1.0,0,0,147.18,0.0,0.19999999999999998,False,True,False
19,5,11.34,174.94,20.0,0.34,0,13.2,0,0,56.7,0.0,0.025563909774436094,True,False,False
7,4,66.67,600.07,20.0,0.13,0,0.7,0,1,266.68,0.0,0.1625,False,True,False
108,7,53.0,1328.25,24.0,0.45,0,1.8,0,0,371.0,0.0,0.23684210526315788,False,True,False
58,5,14.64,135.8,53.0,0.14,0,7.7,0,0,73.2,0.0,0.01794871794871795,True,False,False
105,9,18.98,641.05,44.0,0.2,0,1.4,0,0,170.82,0.0,0.13333333333333333,True,False,False
81,6,52.82,747.62,27.0,0.44,0,2.2,1,0,316.92,0.0,0.19130434782608693,False,True,False
66,9,54.76,1308.58,63.0,0.53,2,3.0,1,0,492.84,0.2,0.17096774193548386,False,True,False
80,4,92.89,945.45,42.0,0.35,0,0.8,0,1,371.56,0.0,0.38888888888888884,False,False,True
39,7,12.02,155.59,32.0,0.08,1,9.0,1,0,84.14,0.125,0.008791208791208791,False,True,False
18,6,17.68,277.98,59.0,0.14,0,3.9,0,1,106.08,0.0,0.035,True,False,False
103,5,16.33,160.84,43.0,0.31,0,8.2,0,0,81.64999999999999,0.0,0.037349397590361454,True,False,False
1,7,38.84,932.44,30.0,0.29,0,4.7,0,1,271.88,0.0,0.06041666666666667,False,True,False
63,5,18.53,224.47,34.0,0.77,0,4.7,0,1,92.65,0.0,0.16041666666666668,True,False,False
3,5,37.91,568.82,29.0,0.18,0,7.3,0,1,189.54999999999998,0.0,0.024324324324324326,False,True,False
21,5,86.47,1652.23,22.0,0.24,0,7.8,0,0,432.35,0.0,0.03037974683544304,False,False,True
30,4,57.18,712.89,38.0,0.34,0,14.7,0,0,228.72,0.0,0.022972972972972978,False,True,False
11,7,16.22,328.19,20.0,0.66,0,3.8,0,1,113.53999999999999,0.0,0.16923076923076924,True,False,False
22,7,41.23,1140.3,58.0,0.09,0,7.2,0,1,288.60999999999996,0.0,0.012328767123287671,False,True,False
111,5,35.21,320.57,56.0,0.63,0,0.7,1,0,176.05,0.0,0.7875000000000001,False,True,False
57,8,44.68,953.02,42.0,0.27,0,7.0,1,0,357.44,0.0,0.03802816901408451,False,True,False
89,6,65.39,927.47,48.0,0.13,0,3.0,0,1,392.34000000000003,0.0,0.041935483870967745,False,False,True
3,8,17.04,293.78,35.0,0.35,0,3.3,0,0,136.32,0.0,0.10294117647058823,True,False,False
30,2,84.68,558.07,40.0,0.09,0,30.0,0,0,169.36,0.0,0.002990033222591362,False,False,True
88,7,55.49,1096.12,32.0,0.55,0,9.7,0,0,388.43,0.0,0.05612244897959185,False,False,True
45,7,13.02,357.35,55.0,0.19,0,10.2,0,0,91.14,0.0,0.018446601941747576,True,False,False
36,7,22.69,314.88,41.0,0.23,0,9.4,0,0,158.83,0.0,0.024210526315789474,True,False,False
87,5,24.25,257.42,65.0,0.67,0,4.5,0,1,121.25,0.0,0.1456521739130435,True,False,False
118,8,19.67,506.69,45.0,0.29,0,0.5,0,1,157.36,0.0,0.48333333333333334,True,False,False
72,8,15.44,384.56,31.0,0.39,0,5.9,1,0,123.52,0.0,0.065,True,False,False
64,5,52.14,882.02,46.0,0.37,0,7.2,0,0,260.7,0.0,0.050684931506849315,False,True,False
54,7,13.25,260.99,33.0,0.24,0,10.7,0,1,92.75,0.0,0.022222222222222223,True,False,False
68,4,21.38,332.36,67.0,0.3,0,9.3,0,0,85.52,0.0,0.031914893617021274,True,False,False
50,4,60.13,866.97,34.0,0.41,0,0.6,0,1,240.52,0.0,0.5857142857142857,False,False,True
103,10,18.06,520.06,20.0,0.6,0,3.6,0,1,180.6,0.0,0.16216216216216214,True,False,False
107,7,58.32,1574.56,27.0,0.44,0,12.7,0,1,408.24,0.0,0.034375,False,False,True
31,5,18.18,249.37,66.0,0.11,1,0.7,0,1,90.9,0.16666666666666666,0.1375,True,False,False
29,2,15.04,47.08,38.0,0.51,1,4.4,1,0,30.08,0.3333333333333333,0.11333333333333334,True,False,False
59,11,52.93,1700.97,20.0,0.41,0,13.0,1,0,582.23,0.0,0.031297709923664124,False,True,False
36,2,64.33,424.94,51.0,0.49,0,10.0,0,1,128.66,0.0,0.048514851485148516,False,True,False
77,5,63.01,785.58,47.0,0.35,0,2.3,0,1,315.05,0.0,0.14583333333333334,False,False,True
105,6,43.41,940.05,57.0,0.22,0,16.7,0,1,260.46,0.0,0.013095238095238096,False,True,False
73,7,90.65,1138.34,36.0,0.74,0,0.5,1,0,634.5500000000001,0.0,1.2333333333333334,False,False,True
119,3,22.69,191.37,48.0,0.26,0,1.8,1,0,68.07000000000001,0.0,0.13684210526315788,True,False,False
85,3,24.21,262.33,20.0,0.27,0,2.5,1,0,72.63,0.0,0.10384615384615385,True,False,False
115,3,24.45,113.53,37.0,0.55,0,4.0,1,0,73.35,0.0,0.13414634146341467,False,False,False
67,10,72.1,2276.69,64.0,0.44,0,3.3,0,1,721.0,0.0,0.12941176470588237,False,False,True
89,7,58.53,641.19,36.0,0.53,0,5.5,0,1,409.71000000000004,0.0,0.09464285714285715,False,False,True
89,6,40.35,492.45,22.0,0.47,0,8.6,1,0,242.10000000000002,0.0,0.054022988505747126,False,True,False
76,6,10.62,178.27,24.0,0.42,0,6.1,1,0,63.72,0.0,0.06774193548387097,True,False,False
93,5,15.18,215.46,38.0,0.69,1,5.8,0,0,75.9,0.16666666666666666,0.11694915254237288,False,False,False
11,8,20.32,581.12,33.0,0.53,0,1.0,1,0,162.56,0.0,0.4818181818181818,True,False,False
116,8,40.55,845.28,31.0,0.15,0,12.6,0,0,324.4,0.0,0.011811023622047244,False,False,True
11,6,64.33,852.42,50.0,0.31,0,3.2,0,0,385.98,0.0,0.09393939393939393,False,False,True
113,7,58.55,1202.59,29.0,0.27,0,7.0,0,0,409.84999999999997,0.0,0.03802816901408451,False,True,False
26,11,29.15,917.2,59.0,0.23,0,9.0,0,0,320.65,0.0,0.025274725274725275,False,False,False
53,3,25.93,133.06,34.0,0.45,1,6.6,1,1,77.78999999999999,0.25,0.06716417910447763,False,False,False
14,4,14.24,178.18,40.0,0.27,0,2.2,0,0,56.96,0.0,0.11739130434782608,True,False,False
64,8,58.06,812.81,51.0,0.18,0,6.8,1,0,464.48,0.0,0.026086956521739132,False,False,True
80,11,26.76,1020.28,44.0,0.39,0,10.2,1,0,294.36,0.0,0.03786407766990292,False,True,False
120,7,57.62,707.89,63.0,0.26,0,0.5,0,0,403.34,0.0,0.43333333333333335,False,False,True
10,2,15.75,66.37,41.0,0.47,0,2.3,1,0,31.5,0.0,0.19583333333333333,True,False,False
31,6,53.75,719.37,20.0,0.33,0,0.6,0,0,322.5,0.0,0.4714285714285715,False,False,True
95,8,22.6,419.13,25.0,0.4,0,1.9,0,0,180.8,0.0,0.2,True,False,False
36,2,15.31,72.96,75.0,0.61,0,5.2,1,0,30.62,0.0,0.11509433962264151,True,False,False
10,9,72.47,2304.22,38.0,0.38,0,2.7,0,0,652.23,0.0,0.1357142857142857,False,False,True
26,8,28.09,577.68,68.0,0.52,0,9.4,0,1,224.72,0.0,0.05473684210526316,True,False,False
20,7,15.99,187.27,20.0,0.35,1,0.6,0,0,111.93,0.125,0.5,True,False,False
44,5,88.85,1192.8,64.0,0.15,0,3.2,1,0,444.25,0.0,0.04545454545454545,False,False,True
62,6,40.29,383.81,63.0,0.23,0,7.7,1,0,241.74,0.0,0.02948717948717949,False,False,True
73,4,68.5,740.78,20.0,0.3,0,4.9,1,0,274.0,0.0,0.06,False,True,False
79,4,37.27,367.93,48.0,0.42,1,7.8,1,0,149.08,0.2,0.053164556962025315,False,True,False
9,3,45.02,349.59,30.0,0.17,0,0.6,0,0,135.06,0.0,0.24285714285714288,False,True,False
71,4,26.84,257.51,54.0,0.39,0,1.8,0,1,107.36,0.0,0.20526315789473684,True,False,False
90,7,15.38,188.1,39.0,0.42,0,0.8,0,1,107.66000000000001,0.0,0.4666666666666666,True,False,False
24,6,42.32,979.16,20.0,0.83,0,4.5,0,0,253.92000000000002,0.0,0.18043478260869567,False,True,False
12,4,20.89,230.85,42.0,0.29,0,1.3,0,0,83.56,0.0,0.2071428571428571,False,False,False
60,4,14.95,177.07,20.0,0.33,0,0.6,1,0,59.8,0.0,0.4714285714285715,False,False,False
84,7,15.59,300.27,32.0,0.26,0,4.6,1,0,109.13,0.0,0.05531914893617022,False,False,False
120,4,14.0,121.68,45.0,0.26,0,12.7,1,0,56.0,0.0,0.0203125,True,False,False
78,5,51.51,984.75,47.0,0.2,0,26.0,1,0,257.55,0.0,0.007662835249042145,False,True,False
86,5,16.24,295.87,39.0,0.34,0,13.1,0,0,81.19999999999999,0.0,0.02575757575757576,True,False,False
16,6,49.68,862.28,57.0,0.4,2,5.3,1,0,298.08,0.2857142857142857,0.07407407407407408,False,True,False
29,8,60.16,1389.53,49.0,0.49,0,0.5,0,1,481.28,0.0,0.8166666666666667,False,True,False
32,12,66.82,1825.12,36.0,0.17,0,0.5,0,0,801.8399999999999,0.0,0.2833333333333334,False,False,True
83,11,16.89,620.47,67.0,0.36,0,1.1,0,1,185.79000000000002,0.0,0.29999999999999993,True,False,False
119,2,14.76,105.71,48.0,0.34,0,0.6,0,0,29.52,0.0,0.48571428571428577,True,False,False
35,6,20.58,270.35,30.0,0.14,0,0.5,0,0,123.47999999999999,0.0,0.23333333333333336,True,False,False
43,3,31.9,313.79,24.0,0.48,0,2.0,0,0,95.69999999999999,0.0,0.22857142857142856,False,False,False
96,3,47.48,473.45,56.0,0.09,1,2.1,1,0,142.44,0.25,0.0409090909090909,False,True,False
119,2,10.0,60.33,37.0,0.45,0,5.9,0,0,20.0,0.0,0.075,True,False,False
53,6,10.0,182.41,34.0,0.33,0,1.2,0,0,60.0,0.0,0.25384615384615383,True,False,False
20,4,40.27,417.6,55.0,0.48,0,1.9,0,0,161.08,0.0,0.24,False,True,False
115,4,12.14,130.12,56.0,0.23,0,5.0,0,1,48.56,0.0,0.04509803921568628,True,False,False
104,6,63.39,883.48,38.0,0.33,0,3.8,1,0,380.34000000000003,0.0,0.08461538461538462,False,False,True
84,5,66.46,698.96,41.0,0.71,0,5.5,0,1,332.29999999999995,0.0,0.12678571428571428,False,True,False
8,6,25.49,495.31,53.0,0.07,2,2.2,0,0,152.94,0.2857142857142857,0.03043478260869565,True,False,False
99,7,19.52,209.13,55.0,0.23,0,1.8,0,0,136.64,0.0,0.12105263157894737,True,False,False
42,5,74.97,1072.04,68.0,0.44,3,2.3,1,0,374.85,0.5,0.18333333333333335,False,False,True
77,4,16.59,231.61,28.0,0.15,0,3.9,1,0,66.36,0.0,0.0375,True,False,False
105,8,21.86,502.34,48.0,0.12,0,7.5,0,0,174.88,0.0,0.015789473684210527,True,False,False
70,3,71.47,578.29,61.0,0.35,0,2.6,0,1,214.41,0.0,0.12962962962962962,False,False,True
111,8,35.17,997.48,36.0,0.55,0,8.9,0,1,281.36,0.0,0.061111111111111116,False,False,True
16,7,77.96,1192.06,56.0,0.13,0,14.5,0,0,545.7199999999999,0.0,0.008904109589041096,False,False,True
69,7,26.8,500.81,22.0,0.08,0,2.9,1,0,187.6,0.0,0.02666666666666667,False,False,False
53,3,18.68,185.6,20.0,0.26,0,0.5,0,1,56.04,0.0,0.43333333333333335,True,False,False
45,2,15.55,109.88,52.0,0.38,0,4.7,1,0,31.1,0.0,0.07916666666666668,True,False,False
51,5,33.47,517.16,33.0,0.19,0,1.2,0,0,167.35,0.0,0.14615384615384616,False,False,False
98,9,33.19,1082.33,57.0,0.5,0,4.5,1,0,298.71,0.0,0.10869565217391305,False,True,False
6,6,58.1,1176.53,36.0,0.28,0,0.7,0,0,348.6,0.0,0.3500000000000001,False,True,False
33,9,75.25,1117.38,70.0,0.42,0,3.3,1,0,677.25,0.0,0.12352941176470589,False,False,True
79,7,12.17,208.56,32.0,0.19,0,3.8,0,1,85.19,0.0,0.04871794871794872,True,False,False
15,3,40.98,286.98,27.0,0.58,0,1.5,1,0,122.94,0.0,0.36249999999999993,False,True,False
14,3,18.51,200.39,48.0,0.14,0,3.5,0,0,55.53,0.0,0.03888888888888889,True,False,False
39,7,41.53,610.03,41.0,0.09,1,12.7,1,0,290.71000000000004,0.125,0.00703125,False,True,False
63,3,18.63,159.68,35.0,0.14,0,12.1,1,0,55.89,0.0,0.011475409836065575,True,False,False
5,7,22.55,375.63,31.0,0.32,1,20.9,0,0,157.85,0.125,0.015238095238095238,True,False,False
116,4,19.25,184.66,52.0,0.07,1,4.7,0,0,77.0,0.2,0.014583333333333335,True,False,False
90,3,51.97,270.57,50.0,0.61,0,4.9,0,1,155.91,0.0,0.122,False,True,False
112,8,46.94,888.83,41.0,0.6,0,2.6,0,0,375.52,0.0,0.2222222222222222,False,True,False
81,4,48.42,663.26,48.0,0.17,0,11.3,0,0,193.68,0.0,0.014912280701754387,False,True,False
107,7,67.87,1250.34,47.0,0.31,0,0.5,1,0,475.09000000000003,0.0,0.5166666666666667,False,False,True
111,6,17.17,245.06,29.0,0.19,2,4.4,0,1,103.02000000000001,0.2857142857142857,0.042222222222222223,True,False,False
52,8,12.42,178.68,29.0,0.27,1,17.0,0,0,99.36,0.1111111111111111,0.015789473684210527,True,False,False
16,5,36.66,707.08,20.0,0.48,1,7.3,0,0,183.29999999999998,0.16666666666666666,0.06486486486486487,False,False,True
99,10,14.17,464.58,55.0,0.32,0,2.7,0,0,141.7,0.0,0.11428571428571428,True,False,False
38,5,63.58,1066.22,55.0,0.18,0,4.3,1,0,317.9,0.0,0.040909090909090916,False,False,True
53,8,10.92,267.5,48.0,0.2,0,1.4,1,0,87.36,0.0,0.13333333333333333,True,False,False
87,4,48.73,565.06,43.0,0.29,0,10.3,0,0,194.92,0.0,0.027884615384615383,False,False,True
77,5,21.02,175.42,47.0,0.13,0,5.1,1,0,105.1,0.0,0.025000000000000005,True,False,False
97,1,71.71,253.58,52.0,0.43,0,0.5,0,1,71.71,0.0,0.7166666666666667,False,False,True
93,8,32.88,529.45,59.0,0.26,0,0.5,1,0,263.04,0.0,0.43333333333333335,False,True,False
53,3,55.23,403.36,39.0,0.11,0,5.6,0,0,165.69,0.0,0.01929824561403509,False,False,True
46,8,15.13,241.38,52.0,0.46,0,10.8,0,1,121.04,0.0,0.04220183486238532,True,False,False
98,10,60.17,1071.32,52.0,0.43,1,4.9,1,0,601.7,0.09090909090909091,0.086,False,True,False
98,7,56.82,1229.68,47.0,0.3,0,5.4,0,0,397.74,0.0,0.05454545454545454,False,False,True
91,7,53.55,1009.67,26.0,0.27,0,2.6,0,0,374.84999999999997,0.0,0.1,False,True,False
15,6,55.28,1215.28,47.0,0.18,0,7.0,0,1,331.68,0.0,0.02535211267605634,False,True,False
59,4,28.89,272.01,56.0,0.05,0,15.4,0,1,115.56,0.0,0.0032258064516129032,False,True,False
50,8,26.68,538.57,65.0,0.46,0,2.2,0,1,213.44,0.0,0.19999999999999998,False,True,False
9,6,26.05,287.9,54.0,0.56,0,10.8,0,1,156.3,0.0,0.05137614678899083,False,True,False
26,5,60.97,1008.99,26.0,0.4,0,7.9,1,0,304.85,0.0,0.05,False,True,False
3,7,90.97,2108.68,20.0,0.79,0,11.1,0,1,636.79,0.0,0.0705357142857143,False,False,True
100,3,20.8,202.37,50.0,0.08,3,6.0,1,1,62.400000000000006,0.75,0.013114754098360657,True,False,False
47,7,15.36,389.69,30.0,0.27,0,7.8,1,0,107.52,0.0,0.03417721518987342,True,False,False
5,5,64.41,922.67,49.0,0.31,0,1.7,0,1,322.04999999999995,0.0,0.17222222222222222,False,False,True
62,4,76.46,721.85,53.0,0.15,0,10.0,0,0,305.84,0.0,0.01485148514851485,False,False,True
84,5,34.35,586.11,35.0,0.24,0,2.3,1,0,171.75,0.0,0.1,False,True,False
84,6,32.13,589.78,55.0,0.59,0,2.7,1,0,192.78000000000003,0.0,0.2107142857142857,False,True,False
5,5,25.63,346.18,34.0,0.58,0,2.2,1,1,128.15,0.0,0.2521739130434782,True,False,False
10,9,17.18,448.12,58.0,0.33,0,6.4,0,0,154.62,0.0,0.050769230769230775,True,False,False
80,7,25.39,579.71,42.0,0.28,0,6.3,1,0,177.73000000000002,0.0,0.04375000000000001,False,True,False
63,7,16.92,315.99,20.0,0.1,0,5.0,1,0,118.44000000000001,0.0,0.019607843137254905,True,False,False
25,5,45.69,823.29,53.0,0.55,2,3.1,1,0,228.45,0.3333333333333333,0.171875,False,True,False
44,3,21.41,109.43,20.0,0.51,0,16.1,0,0,64.23,0.0,0.03148148148148148,True,False,False
25,7,60.26,649.09,75.0,0.16,0,4.9,1,0,421.82,0.0,0.032,False,False,True
30,4,78.61,1027.79,54.0,0.31,0,2.2,0,0,314.44,0.0,0.13478260869565215,False,False,True
14,3,46.75,433.05,20.0,0.16,1,5.7,0,0,140.25,0.25,0.027586206896551727,False,True,False
86,8,30.26,766.53,35.0,0.13,0,16.4,0,0,242.08,0.0,0.00787878787878788,False,True,False
43,7,15.11,177.02,35.0,0.18,0,30.0,0,1,105.77,0.0,0.005980066445182724,True,False,False
28,6,73.77,807.54,53.0,0.05,0,23.5,0,0,442.62,0.0,0.00211864406779661,False,False,True
94,6,49.07,497.67,55.0,0.27,0,1.2,0,0,294.42,0.0,0.2076923076923077,False,True,False
19,4,16.65,147.96,50.0,0.44,0,8.2,0,0,66.6,0.0,0.05301204819277109,True,False,False
102,11,97.42,2903.92,39.0,0.04,0,1.3,0,0,1071.6200000000001,0.0,0.02857142857142857,False,False,True
42,7,58.6,839.43,59.0,0.74,1,1.1,1,0,410.2,0.125,0.6166666666666666,False,False,True
20,6,52.14,1021.86,20.0,0.36,0,9.6,0,1,312.84000000000003,0.0,0.03711340206185567,False,False,True
99,3,62.72,661.07,38.0,0.44,0,15.9,0,0,188.16,0.0,0.0275,False,True,False
